Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,Zachowanie kierującego,Zachowanie pieszego,Inne przyczyny,IDKSIP zdarzenia
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98621386L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98621407P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98621521F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98621846T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98622203R
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98622673H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98622685M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98622729J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98622733T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98622782W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98622801W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98623141T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98623182U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98623190W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98623411X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98623523H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98623563K
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98623697K
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98624112X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98624454G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98624676D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98624797P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98624815T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98624980L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625042E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625062D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625262K
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625264C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625468E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625477X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625486C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625499L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625531Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625567T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625573A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625587G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625760U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625916E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98625923P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98626421T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98626442A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98626476F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98626651F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98626753F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98626906G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98626912H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98627131W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98627184Y
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98627196A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98627759W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98628333E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98628334H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98628340Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98628345X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98628465D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98628501T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98628514E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98628906A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98629103K
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98629180F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98629268W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98629426T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98629464L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98629468C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630061Y
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630084K
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630100J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630113Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630116T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630208P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630216H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630229F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630273X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630313X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630319U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630549T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630564M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630666U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630683E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630906E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98630908E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98631030L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98631347R
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98632430X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98632444U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98632458J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98632776A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98633255J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98633780M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98633801P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98634076N
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98634220U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98634247M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98634459X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98634568K
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98634795H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98634820E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635031F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635032J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635044E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635071K
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635072F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635094E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635108X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635156M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635463G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635467N
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635711M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635729T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98635807E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636030N
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636070L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636171Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636188E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636190E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636192A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636202M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636234G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636451G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636489A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636510P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636525F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636538C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636638M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636758W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636772M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636907W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636909M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98636913M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98637073G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98637128R
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98637145J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98637279T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98637596E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98637972E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98637987F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98637990R
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638086D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638141M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638187D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638398P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638405T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638413Y
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638464U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638527E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638534M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638544M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638546X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638577D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638579L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638585C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638594X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638675D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638680K
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638699Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638844Y
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638943W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638965E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638978R
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638986Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98638998H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639009A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639016M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639017D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639029T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639114C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639210T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639213L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639253D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639360C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639372R
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639547E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639563G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639587C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639785W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639864J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639897M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639942U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98639969C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640018E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640065H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640098T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640199N
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640276P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640475H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640501X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640542F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640545X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640610R
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640660C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640705U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640826C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640875T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640961Y
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98640977T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98641002W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98641043A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98641163X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98641320R
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98641461A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98641466A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98641489Y
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98641504M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98641596C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98641906N
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98641944F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98642019Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98642112P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98642396T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98642873L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98642983Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98642991J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98643002L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98643022N
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98643046D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98643294E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98643370L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98643377W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98643381H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98643581P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98643643E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98643969N
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98644208A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98644342C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98644360A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98644394M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98644415D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98644509A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98644600C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98644774F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98644800F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98644909H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98645080Y
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98645528G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98645539C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98645667T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98645714H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98645824P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98645962Y
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98645985G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98646164G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98646298R
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98646306P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98646335W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98646686R
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98646743J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98646757F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98646779U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98646784J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98646871M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98647127K
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98647151C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98647164E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98647174D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98647275G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98647421H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98647544U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98647662J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98647665Y
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98647702X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98647934U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98647940Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98648144J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98648243A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98648355J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98648375E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98648657F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98648963F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98649147N
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98649444C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98650100M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98650106Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98650345A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98650537A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98650593A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98650851K
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98651037D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98651250R
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98651255T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98651269H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98651684L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98651954T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98652244M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98652362A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98652368C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98652411E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98652429G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98652613A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98652623U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98652690E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98652835Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98652848C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98652892T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98652981E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98653597F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98653603T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98654139C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98654166R
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98654247K
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98654284D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98654290P
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98654392G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98654396F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98654494M
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98654508L
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98654577F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98654792H
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98654843G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655016A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655032N
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655050C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655110W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655131F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655134W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655186J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655190C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655201E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655213J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655310Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655403D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655411U
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655598F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98655945C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656003A
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656008J
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656237X
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656443F
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656471C
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656474D
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656488G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656492W
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656517Y
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656585Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656772Q
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656786K
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656894G
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98656999T
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98657151E
0,0,0,2014,Niedostosowanie prędkości do warunków ruchu,,,EWK-98657157F
