Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,IDKSIP zdarzenia,Zachowanie kierującego,Zachowanie pieszego,Inne przyczyny
0,0,0,2016,EWK-104427637J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104427819M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104427862M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104433420P,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104433781P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2016,EWK-104437364R,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104441953P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104442147F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104442548C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2016,EWK-104443223P,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2016,EWK-104443357N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2016,EWK-104452426A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104463497Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104465215F,,,Nieustalone
0,0,0,2016,EWK-104471425W,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104472215J,Niedostosowanie prędkości do warunków ruchu,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104472629L,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104472631G,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104473205E,,Inne przyczyny (od 11.2015),
0,0,0,2016,EWK-104477339W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104480175H,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104482452W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104482575W,Inne przyczyny,,
0,0,0,2016,EWK-104483492H,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104486781E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104506174R,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104506287L,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104510596Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104511979G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104512071Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104515516F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104515749U,Niedostosowanie prędkości do warunków ruchu,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104516604H,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104516606P,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2016,EWK-104516642A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104516644Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104519294Q,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2016,EWK-104522351Q,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2016,EWK-104522881N,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104531318F,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104532180U,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2016,EWK-104532685H,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2016,EWK-104533350Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104533547N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104536071T,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104540338X,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2016,EWK-104545635P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104545684N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104546546K,,Inne przyczyny,
0,0,0,2016,EWK-104550484G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104550866K,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104550880D,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104550890U,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2016,EWK-104562238R,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104563546R,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104570444A,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104570594E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104575566L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104576761G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104580541T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104590293E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104590578M,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104590827C,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2016,EWK-104590966C,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2016,EWK-104591881W,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104596298G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104600263N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104600277R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104600323A,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104603405L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104605783Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104607233W,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104607597D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104620331N,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104621205J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104624285T,,Inne przyczyny,
0,0,0,2016,EWK-104624407A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104629683U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104630416L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104630633L,,Inne przyczyny,
0,0,0,2016,EWK-104630677U,Nieustąpienie pierwszeństwa przejazdu,,
0,0,0,2016,EWK-104630841W,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2016,EWK-104633274M,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104633509W,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104633980L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104634859J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104635091F,Nieprawidłowe wymijanie,,
0,0,0,2016,EWK-104637273Y,Omijanie pojazdu przed przejściem dla pieszych,,
0,0,0,2016,EWK-104649409P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104654449E,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2016,EWK-104654569P,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104659727N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104661409U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104662293A,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104662309Q,Inne przyczyny,,
0,0,0,2016,EWK-104662380M,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104665664M,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104667201K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104667291K,,Inne przyczyny,
0,0,0,2016,EWK-104667800Y,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104668011F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104668242G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104668512K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104669044D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104669739W,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2016,EWK-104671202Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104673409F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104680749Y,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104682921H,,,Nieustalone
0,0,0,2016,EWK-104684478F,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2016,EWK-104684628G,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104684918A,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2016,EWK-104687104H,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104692546P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104703645J,,,Nieustalone
0,0,0,2016,EWK-104703682F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104704093E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104708612D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104708808H,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2016,EWK-104708938U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104710407U,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104714327Y,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104717308E,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2016,EWK-104717454W,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104717478G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104719290Q,Nieprawidłowe skręcanie,,
0,0,0,2016,EWK-104719644R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104725593C,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104725711J,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2016,EWK-104730282C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104730322M,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104731199U,,,Inne
0,0,0,2016,EWK-104733655H,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104733986W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104734064Y,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104735743P,,Inne przyczyny,
0,0,0,2016,EWK-104736341U,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104736400A,Niezachowanie bezp. odleg. między pojazdami,,
0,0,0,2016,EWK-104737410C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104738195R,Inne przyczyny,,
0,0,0,2016,EWK-104738468Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104743116M,Inne przyczyny,,
0,0,0,2016,EWK-104746197H,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104746243U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104750192T,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104756875M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104756890Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104757204Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104757806E,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104758233D,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104758435J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104759287M,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104761071L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104764604F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104769406A,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104769800M,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104770282M,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104771647F,Omijanie pojazdu przed przejściem dla pieszych,,
0,0,0,2016,EWK-104773337E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104773370D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104773890C,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2016,EWK-104783266D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104783443Y,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104783543W,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104784276N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104786534R,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104787640Y,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104788003N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104788207N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104788262C,,Inne przyczyny,
0,0,0,2016,EWK-104789204K,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104790300E,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104790990X,,Inne przyczyny,
0,0,0,2016,EWK-104794505L,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104797635W,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2016,EWK-104797876T,Nieprawidłowe wyprzedzanie,,
0,0,0,2016,EWK-104808308G,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104808553Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104808571P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104809367D,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2016,EWK-104809398E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104810044F,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104810056K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104813177P,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2016,EWK-104813288Q,Nieprawidłowe wymijanie,,
0,0,0,2016,EWK-104814297H,Nieprawidłowe wymijanie,,
0,0,0,2016,EWK-104814313E,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104815082G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104816285G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104817484T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104820511P,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104820576W,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104820822X,,,Nieustalone
0,0,0,2016,EWK-104823288F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104824349C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104824498E,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104824824R,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104829916M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104830029L,Inne przyczyny,,
0,0,0,2016,EWK-104830057A,,,Nieustalone
0,0,0,2016,EWK-104830059G,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104833329L,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2016,EWK-104834354A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104834443J,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2016,EWK-104835355Y,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104840293Q,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2016,EWK-104844837N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104844972R,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104845097F,Nieustąpienie pierwszeństwa przejazdu,,
0,0,0,2016,EWK-104845158H,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104845338D,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2016,EWK-104848179G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104849413D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104849569T,Nieprawidłowe wymijanie,,
0,0,0,2016,EWK-104852402M,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104852645A,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2016,EWK-104852791M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104857231G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104857379G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104858809U,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2016,EWK-104861196N,Nieprawidłowe wyprzedzanie,,
0,0,0,2016,EWK-104861347A,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104861859P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104862303H,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104862969N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104864700Q,Nieprawidłowe omijanie,,
0,0,0,2016,EWK-104866396D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104872414K,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104874256U,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104875366Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104876489F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104877151W,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104877570M,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2016,EWK-104879697X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104879715G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104879978D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104880521F,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2016,EWK-104880770G,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2016,EWK-104880941Y,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2016,EWK-104881008W,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104882247T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104886056D,Niedostosowanie prędkości do warunków ruchu,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104886115K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104886149X,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104886174K,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104886915A,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2016,EWK-104887441J,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104887989D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104888834J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104889052U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104889103X,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104890284P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104890383Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104890481M,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2016,EWK-104891188K,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2016,EWK-104891640A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104893027Y,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104894294Q,Inne przyczyny,,
0,0,0,2016,EWK-104895287A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104895667F,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104895995L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104896196R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104902802N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104904288Y,Nieustąpienie pierwszeństwa przejazdu,,
0,0,0,2016,EWK-104904329K,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104904355P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104904403R,"Nieprawidłowe zatrzymywanie, postój",,
0,0,0,2016,EWK-104904736N,Nieprawidłowe cofanie,,
0,0,0,2016,EWK-104905653U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104905806F,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2016,EWK-104907352M,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104907509D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104907741L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104907755C,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104908198H,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104908383C,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2016,EWK-104908674K,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2016,EWK-104909324N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104909509A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104910701Y,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104911493X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104911522G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2016,EWK-104911617E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104911761Q,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2016,EWK-104912235W,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104912337L,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2016,EWK-104912776P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104912865X,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2016,EWK-104913220L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104916011E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104916673P,Inne przyczyny,Chodzenie nieprawidłową stroną drogi,
0,0,0,2016,EWK-104917157P,Inne przyczyny,,
0,0,0,2016,EWK-104917234K,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104917601T,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104917680C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2016,EWK-104918183N,,Inne przyczyny,
0,0,0,2016,EWK-104919394X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
