Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,IDKSIP zdarzenia,Zachowanie kierującego,Zachowanie pieszego,Inne przyczyny
0,0,0,2015,EWK-98778967H,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98779193F,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98779531X,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-98779685H,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98779998W,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98780140M,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98780374K,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98780649Y,Nieprawidłowe: przejeżdżanie przejścia dla rowerów,,
0,0,0,2015,EWK-98780702X,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98781767U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98782220C,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98784317F,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-98784613M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98784630P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98785014A,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-98785253P,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98785681F,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98786157A,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2015,EWK-98787186A,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-98788381Q,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98788741R,,,Nieustalone
0,0,0,2015,EWK-98789335F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98792483C,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-98793145D,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98794385M,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-98794421L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98794438Y,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-98794853K,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98794909J,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98795321N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98795463J,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98795495T,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-98795790A,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98795924Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98796423C,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98797408Y,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98798132E,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98798172F,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-98799729X,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98800750N,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98802126K,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-98803326C,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98803554N,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98804274A,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-98804475C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-98804759J,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98805121E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98805367J,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98805771L,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-98806645J,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98807074K,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98807328G,Jazda po niewłaściwej stronie drogi,,
0,0,0,2015,EWK-98807777G,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98807913D,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-98808036D,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-98809927E,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98812273U,Niedostosowanie prędkości do warunków ruchu,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98812460U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98812670Y,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98812814U,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98812832Q,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98813181T,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98813696K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98814020L,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98814741C,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98815781D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98818260X,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2015,EWK-98818527W,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-98818548P,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98819233F,,,Inne
0,0,0,2015,EWK-98819275W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98819727L,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2015,EWK-98821507K,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98822647E,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-98823653C,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98824217F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98825942X,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-98826392A,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-98827588R,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-98827753F,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-98829014Q,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98829700F,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98829862Q,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98829886L,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-98829891Y,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98829904C,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98830640T,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2015,EWK-98830649A,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-98830894T,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-98831028Y,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98831131X,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98833742A,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98836222U,,,Niewłaściwy stan jezdni
0,0,0,2015,EWK-98840911U,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98843369N,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98845830A,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98845850E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98846655X,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98846929T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98847233W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98847722Y,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-98849823E,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98850642A,Nieprawidłowe: wymijanie,,
0,0,0,2015,EWK-98850645G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98850789H,Nieprawidłowe: wymijanie,,
0,0,0,2015,EWK-98851053C,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98853432T,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98856941R,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98857466U,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98857659Y,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98858930W,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98860079U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98860085D,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98860400A,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98862530C,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98863145Q,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98863584T,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-98863733N,Nieprawidłowe: wyprzedzanie,,
0,0,0,2015,EWK-98865844M,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98868989C,,,Nieustalone
0,0,0,2015,EWK-98869081U,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98870076L,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98870200F,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-98870572X,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-98871033A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98871170F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98871231L,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-98871281A,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-98873141M,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98873716X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-98873731F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98874879H,Niezachowanie bezp. odl. między pojazdami,,
0,0,0,2015,EWK-98874939D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98877582K,Wjazd przy czerwonym świetle,,
0,0,0,2015,EWK-98878460A,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-98878832C,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98881987N,,,Inne
0,0,0,2015,EWK-98882478T,,Przekraczanie jezdni w miejscu niedozwolonym,"Obiekty, zwierzęta na drodze"
0,0,0,2015,EWK-98882504H,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-98883409P,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-98884067J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-98885743U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98886120J,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-98890978R,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2015,EWK-98892172R,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98893938T,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-98899631G,"Zmęczenie, zaśnięcie",,
0,0,0,2015,EWK-98901338H,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98904458U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98904513T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98905366M,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98906026Q,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98906264A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98906516U,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98908260R,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98911171Q,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98912066G,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98915871Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98916758U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98917698X,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98918247W,Nieprawidłowe: wyprzedzanie,,
0,0,0,2015,EWK-98919285J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98919327D,,"Zatrzymanie, cofnięcie się",
0,0,0,2015,EWK-98919707A,Nieprawidłowe: wymijanie,,
0,0,0,2015,EWK-98920921T,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98921738C,"Nieprawidłowe: zatrzymywanie, postój",,
0,0,0,2015,EWK-98922126T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98922887X,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98922947K,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98926804J,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98931110R,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98931348G,,,Inne
0,0,0,2015,EWK-98931482M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98935188N,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98935600R,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-98937285Y,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98938053X,,,Nieustalone
0,0,0,2015,EWK-98938264Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98938990X,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98939119E,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98941498Y,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98945961L,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-98946650T,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-98947303L,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98947394J,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98947598H,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98947634T,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-98947814U,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-98950186Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98950440K,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98950804J,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98951182C,,"Zatrzymanie, cofnięcie się",
0,0,0,2015,EWK-98955550C,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98956195G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98964353D,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98965875Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98969431K,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98969444L,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-98970187K,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-98972163Q,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98973520U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98975263R,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98976331M,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98977580P,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98982413E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98987724Y,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98988248A,Niezachowanie bezp. odl. między pojazdami,,
0,0,0,2015,EWK-98989230P,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-98990676G,Nieudzielenie pierwszeństwa przejazdu,,
0,0,0,2015,EWK-98992082U,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-98992187C,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2015,EWK-98992375G,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-98993718N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98994204C,,,Inne
0,0,0,2015,EWK-98995441J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98999210N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-98999536X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99000596W,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99002636E,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99002891D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99004806L,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99006897C,Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów (od 11.2015),,
0,0,0,2015,EWK-99006952J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99007067H,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99007904R,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99008370W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99011628T,,,Oślepienie przez inny pojazd lub słońce
0,0,0,2015,EWK-99011827N,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99014450H,,,Nieprawidłowo zabezp. roboty drogowe
0,0,0,2015,EWK-99016869P,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99016870T,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99016986K,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99017069W,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99017960G,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99018441P,Nieprawidłowe: omijanie,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-99019987L,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99021240L,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99023794L,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99026814W,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99028367Q,Nieprawidłowe: wyprzedzanie,,
0,0,0,2015,EWK-99029048P,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99032418F,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99034104P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99038712E,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99039629A,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99039724X,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99040629Q,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99048205L,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99048358H,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99048812K,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99049088F,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99049381U,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99052029G,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99053812D,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99059343Q,Niezachowanie bezp. odl. między pojazdami,,
0,0,0,2015,EWK-99059421J,,,Niezawiniona niesprawność techniczna pojazdu
0,0,0,2015,EWK-99061466J,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach (od 11.2015),,
0,0,0,2015,EWK-99066175N,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99066343U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99066415D,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99067217F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99067860A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99068963A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99070022F,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99071146U,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99071173F,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99073368M,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99074354F,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99080942G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99081866H,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99082357T,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99082442T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99083250L,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99084210N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99086991H,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99087998E,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99088002N,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99089136N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99090815F,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99090879E,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2015,EWK-99092077U,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99092222C,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99092632D,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99092640T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99092665F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99097857N,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99097916E,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99097987Q,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99098108G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99098316M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99098327P,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99098914U,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-99098932H,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99099166H,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99099446T,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99100437H,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99102117N,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99103515W,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99103793J,Nieprawidłowe: wymijanie,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99104856P,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-99104867T,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99104971U,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99109086C,Jazda po niewłaściwej stronie drogi,,
0,0,0,2015,EWK-99109227D,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99109236J,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99112927D,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99113067Q,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99113369D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99113658P,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-99114215G,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99114333R,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99114401T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99116356N,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99116707K,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99119481L,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99120880L,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99120940H,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99121879D,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99121883Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99121888F,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99125117M,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
